transaction_id,customer_id,transaction_amount,transaction_type,transaction_date,transaction_hour,is_weekend,month,quarter,is_large_txn
TXN012239,CUST0448,5832.46,deposit,2024-06-01,22,1,6,2,1
TXN012240,CUST0448,7071.18,bill_payment,2023-02-08,3,0,2,1,1
TXN012241,CUST0448,3476.39,bill_payment,2023-07-01,2,1,7,3,0
TXN012242,CUST0448,9130.41,transfer,2023-01-11,17,0,1,1,1
TXN012243,CUST0448,8334.25,bill_payment,2024-03-11,6,0,3,1,1
TXN012244,CUST0448,7913.87,transfer,2023-05-27,12,1,5,2,1
TXN012245,CUST0448,5211.14,transfer,2024-05-30,0,0,5,2,1
TXN012246,CUST0448,2766.27,withdrawal,2024-01-23,2,0,1,1,0
TXN012247,CUST0448,9160.99,transfer,2024-02-01,19,0,2,1,1
TXN012248,CUST0448,7394.25,investment,2023-07-18,10,0,7,3,1
TXN012249,CUST0448,265.89,withdrawal,2023-03-13,8,0,3,1,0
TXN012250,CUST0448,7917.4,transfer,2023-04-24,16,0,4,2,1
TXN012251,CUST0448,5016.71,bill_payment,2023-01-27,9,0,1,1,1
TXN012252,CUST0448,87.46,bill_payment,2024-04-20,13,1,4,2,0
TXN012253,CUST0448,9988.8,bill_payment,2024-08-18,0,1,8,3,1
TXN012254,CUST0448,1939.11,withdrawal,2023-06-04,4,1,6,2,0
TXN012255,CUST0448,4006.26,deposit,2024-05-18,7,1,5,2,0
TXN012256,CUST0448,730.85,investment,2024-11-20,15,0,11,4,0
TXN012257,CUST0449,9452.97,transfer,2024-08-30,22,0,8,3,1
TXN012258,CUST0449,3284.36,withdrawal,2023-05-21,7,1,5,2,0
TXN012259,CUST0449,1635.19,deposit,2024-01-10,0,0,1,1,0
TXN012260,CUST0449,5454.03,transfer,2023-11-15,18,0,11,4,1
TXN012261,CUST0449,7081.91,withdrawal,2024-03-01,11,0,3,1,1
TXN012262,CUST0449,1388.09,transfer,2024-09-09,1,0,9,3,0
TXN012263,CUST0449,581.15,deposit,2023-12-14,10,0,12,4,0
TXN012264,CUST0449,7329.42,deposit,2023-03-31,20,0,3,1,1
TXN012265,CUST0449,136.7,bill_payment,2024-01-26,17,0,1,1,0
TXN012266,CUST0449,5790.85,deposit,2024-06-09,18,1,6,2,1
TXN012267,CUST0449,2119.31,transfer,2023-06-10,20,1,6,2,0
TXN012268,CUST0449,861.37,investment,2024-10-30,16,0,10,4,0
TXN012269,CUST0449,2469.23,investment,2024-10-03,4,0,10,4,0
TXN012270,CUST0449,570.26,bill_payment,2024-01-19,3,0,1,1,0
TXN012271,CUST0449,5433.54,bill_payment,2023-04-20,12,0,4,2,1
TXN012272,CUST0449,1615.47,deposit,2024-02-17,17,1,2,1,0
TXN012273,CUST0449,5251.38,withdrawal,2024-09-15,2,1,9,3,1
TXN012274,CUST0449,5063.85,investment,2023-09-21,12,0,9,3,1
TXN012275,CUST0449,8604.13,bill_payment,2023-12-25,18,0,12,4,1
TXN012276,CUST0449,8267.95,deposit,2024-11-08,15,0,11,4,1
TXN012277,CUST0449,9547.21,deposit,2024-07-19,11,0,7,3,1
TXN012278,CUST0449,6989.86,investment,2023-09-22,12,0,9,3,1
TXN012279,CUST0449,3166.15,deposit,2023-03-30,17,0,3,1,0
TXN012280,CUST0449,9485.87,withdrawal,2023-08-14,12,0,8,3,1
TXN012281,CUST0449,2856.22,transfer,2024-10-16,6,0,10,4,0
TXN012282,CUST0449,7012.26,bill_payment,2023-10-17,7,0,10,4,1
TXN012283,CUST0449,2951.55,withdrawal,2023-02-23,4,0,2,1,0
TXN012284,CUST0449,5477.03,bill_payment,2024-03-16,8,1,3,1,1
TXN012285,CUST0449,4348.1,bill_payment,2023-12-16,2,1,12,4,0
TXN012286,CUST0449,9335.32,transfer,2023-04-22,12,1,4,2,1
TXN012287,CUST0449,8940.98,deposit,2024-07-29,0,0,7,3,1
TXN012288,CUST0449,3080.64,bill_payment,2024-09-02,1,0,9,3,0
TXN012289,CUST0449,5118.8,bill_payment,2024-01-14,13,1,1,1,1
TXN012290,CUST0449,7626.62,deposit,2024-03-03,23,1,3,1,1
TXN012291,CUST0449,9326.69,bill_payment,2023-03-19,5,1,3,1,1
TXN012292,CUST0449,3814.8,investment,2024-11-23,3,1,11,4,0
TXN012293,CUST0449,2282.93,bill_payment,2023-10-19,14,0,10,4,0
TXN012294,CUST0449,7196.93,investment,2023-10-27,4,0,10,4,1
TXN012295,CUST0449,4985.21,investment,2024-04-12,22,0,4,2,0
TXN012296,CUST0450,2031.11,bill_payment,2023-05-18,3,0,5,2,0
TXN012297,CUST0450,4279.17,investment,2024-08-24,18,1,8,3,0
TXN012298,CUST0450,8400.59,bill_payment,2023-11-09,4,0,11,4,1
TXN012299,CUST0450,2928.63,bill_payment,2023-04-19,11,0,4,2,0
TXN012300,CUST0450,3149.95,bill_payment,2024-10-30,18,0,10,4,0
TXN012301,CUST0450,5360.64,investment,2024-12-10,6,0,12,4,1
TXN012302,CUST0450,5624.76,bill_payment,2024-07-20,9,1,7,3,1
TXN012303,CUST0450,235.28,investment,2023-08-20,12,1,8,3,0
TXN012304,CUST0450,1072.44,transfer,2024-06-19,9,0,6,2,0
TXN012305,CUST0450,8909.43,bill_payment,2024-01-18,11,0,1,1,1
TXN012306,CUST0450,1978.08,bill_payment,2023-12-22,2,0,12,4,0
TXN012307,CUST0450,7173.65,bill_payment,2023-12-17,18,1,12,4,1
TXN012308,CUST0450,6435.38,bill_payment,2024-09-01,16,1,9,3,1
TXN012309,CUST0450,9298.5,transfer,2023-03-24,2,0,3,1,1
TXN012310,CUST0450,1259.92,deposit,2023-07-12,20,0,7,3,0
TXN012311,CUST0450,7834.15,withdrawal,2023-08-21,12,0,8,3,1
TXN012312,CUST0450,8951.84,investment,2023-08-09,12,0,8,3,1
TXN012313,CUST0450,2847.78,investment,2024-12-29,19,1,12,4,0
TXN012314,CUST0450,9720.24,withdrawal,2024-05-26,18,1,5,2,1
TXN012315,CUST0450,5239.02,bill_payment,2024-04-06,21,1,4,2,1
TXN012316,CUST0450,3671.12,bill_payment,2024-12-12,13,0,12,4,0
TXN012317,CUST0450,1102.58,bill_payment,2023-10-30,2,0,10,4,0
TXN012318,CUST0450,3570.43,bill_payment,2024-11-21,7,0,11,4,0
TXN012319,CUST0450,5813.65,deposit,2023-09-30,3,1,9,3,1
TXN012320,CUST0450,9049.77,investment,2024-10-10,19,0,10,4,1
TXN012321,CUST0450,1143.55,transfer,2024-03-27,15,0,3,1,0
TXN012322,CUST0450,9506.68,bill_payment,2023-11-20,9,0,11,4,1
TXN012323,CUST0450,4130.4,deposit,2023-10-14,4,1,10,4,0
TXN012324,CUST0450,5887.38,deposit,2023-05-01,12,0,5,2,1
TXN012325,CUST0450,6153.07,bill_payment,2023-07-06,19,0,7,3,1
TXN012326,CUST0450,1633.96,bill_payment,2024-03-05,14,0,3,1,0
TXN012327,CUST0450,2154.73,withdrawal,2024-05-31,5,0,5,2,0
TXN012328,CUST0450,9751.46,withdrawal,2024-01-24,6,0,1,1,1
TXN012329,CUST0450,4136.35,investment,2023-03-08,16,0,3,1,0
TXN012330,CUST0450,1942.67,transfer,2023-06-28,18,0,6,2,0
TXN012331,CUST0450,7546.2,deposit,2024-05-27,1,0,5,2,1
TXN012332,CUST0450,4732.53,bill_payment,2023-02-15,22,0,2,1,0
TXN012333,CUST0450,1587.94,bill_payment,2024-09-21,14,1,9,3,0
TXN012334,CUST0450,9651.12,transfer,2023-05-04,18,0,5,2,1
TXN012335,CUST0450,7246.38,transfer,2023-03-30,14,0,3,1,1
TXN012336,CUST0450,1585.23,deposit,2023-01-16,17,0,1,1,0
TXN012337,CUST0450,7484.73,investment,2023-08-05,8,1,8,3,1
TXN012338,CUST0450,2933.81,transfer,2024-12-03,12,0,12,4,0
TXN012339,CUST0450,282.28,bill_payment,2023-10-10,21,0,10,4,0
TXN012340,CUST0450,431.31,transfer,2023-04-21,13,0,4,2,0
TXN012341,CUST0450,3479.09,bill_payment,2024-10-17,5,0,10,4,0
TXN012342,CUST0450,9047.68,transfer,2024-07-15,1,0,7,3,1
TXN012343,CUST0450,3284.56,transfer,2023-02-02,15,0,2,1,0
TXN012344,CUST0450,8841.88,investment,2024-12-12,17,0,12,4,1
TXN012345,CUST0451,1508.86,withdrawal,2024-09-25,4,0,9,3,0
TXN012346,CUST0451,7694.93,deposit,2023-02-23,11,0,2,1,1
TXN012347,CUST0451,9024.47,investment,2024-11-26,20,0,11,4,1
TXN012348,CUST0451,6420.6,transfer,2024-04-07,9,1,4,2,1
TXN012349,CUST0451,6388.97,withdrawal,2023-10-06,2,0,10,4,1
TXN012350,CUST0451,2116.73,deposit,2024-06-03,9,0,6,2,0
TXN012351,CUST0451,7176.85,deposit,2023-05-28,23,1,5,2,1
TXN012352,CUST0451,8481.3,bill_payment,2024-07-16,5,0,7,3,1
TXN012353,CUST0451,284.18,bill_payment,2023-03-11,23,1,3,1,0
TXN012354,CUST0451,5254.05,bill_payment,2024-03-15,15,0,3,1,1
TXN012355,CUST0451,9591.92,deposit,2024-10-19,22,1,10,4,1
TXN012356,CUST0451,1217.31,investment,2024-11-17,15,1,11,4,0
TXN012357,CUST0451,1425.17,bill_payment,2024-09-17,2,0,9,3,0
TXN012358,CUST0451,1095.81,bill_payment,2024-03-20,7,0,3,1,0
TXN012359,CUST0451,3901.86,transfer,2023-02-11,10,1,2,1,0
TXN012360,CUST0451,9798.41,withdrawal,2024-06-03,12,0,6,2,1
TXN012361,CUST0451,6096.01,investment,2024-01-09,0,0,1,1,1
TXN012362,CUST0451,4069.65,deposit,2024-11-21,13,0,11,4,0
TXN012363,CUST0451,8165.61,investment,2024-01-02,3,0,1,1,1
TXN012364,CUST0451,7987.24,bill_payment,2023-08-19,22,1,8,3,1
TXN012365,CUST0451,7617.18,withdrawal,2023-06-17,4,1,6,2,1
TXN012366,CUST0451,3767.77,investment,2023-02-09,2,0,2,1,0
TXN012367,CUST0451,1402.35,deposit,2024-12-02,7,0,12,4,0
TXN012368,CUST0451,254.69,transfer,2023-01-22,18,1,1,1,0
TXN012369,CUST0451,6026.79,withdrawal,2024-01-26,8,0,1,1,1
TXN012370,CUST0451,1949.84,investment,2024-05-11,9,1,5,2,0
TXN012371,CUST0452,6953.6,deposit,2024-07-14,12,1,7,3,1
TXN012372,CUST0452,1463.05,investment,2023-01-07,22,1,1,1,0
TXN012373,CUST0452,164.86,transfer,2024-03-30,23,1,3,1,0
TXN012374,CUST0452,6907.96,investment,2024-04-24,9,0,4,2,1
TXN012375,CUST0452,3123.47,transfer,2023-08-01,3,0,8,3,0
TXN012376,CUST0452,8228.76,bill_payment,2024-11-17,12,1,11,4,1
TXN012377,CUST0452,902.49,bill_payment,2024-03-15,19,0,3,1,0
TXN012378,CUST0452,884.7,withdrawal,2024-02-12,5,0,2,1,0
TXN012379,CUST0452,9360.5,investment,2023-08-30,19,0,8,3,1
TXN012380,CUST0452,1154.19,deposit,2024-01-18,21,0,1,1,0
TXN012381,CUST0452,8101.55,bill_payment,2024-08-24,2,1,8,3,1
TXN012382,CUST0452,1354.8,withdrawal,2023-02-10,3,0,2,1,0
TXN012383,CUST0452,8513.85,transfer,2024-02-06,16,0,2,1,1
TXN012384,CUST0452,9736.19,deposit,2024-12-24,14,0,12,4,1
TXN012385,CUST0452,6692.47,bill_payment,2023-06-03,21,1,6,2,1
TXN012386,CUST0452,6591.24,transfer,2023-02-04,23,1,2,1,1
TXN012387,CUST0452,2251.52,investment,2023-04-28,16,0,4,2,0
TXN012388,CUST0452,9300.1,withdrawal,2024-07-02,1,0,7,3,1
TXN012389,CUST0452,2713.17,deposit,2024-09-09,20,0,9,3,0
TXN012390,CUST0452,3952.6,deposit,2024-06-06,15,0,6,2,0
TXN012391,CUST0452,8600.33,investment,2023-07-11,19,0,7,3,1
TXN012392,CUST0452,2717.98,deposit,2023-09-06,1,0,9,3,0
TXN012393,CUST0452,3662.78,investment,2023-03-31,1,0,3,1,0
TXN012394,CUST0452,4786.51,withdrawal,2023-12-25,3,0,12,4,0
TXN012395,CUST0452,4390.74,investment,2023-03-22,12,0,3,1,0
TXN012396,CUST0452,4917.89,bill_payment,2023-12-26,5,0,12,4,0
TXN012397,CUST0452,1083.65,transfer,2023-07-10,16,0,7,3,0
TXN012398,CUST0452,7278.37,transfer,2024-02-03,22,1,2,1,1
TXN012399,CUST0452,3129.33,investment,2023-09-12,1,0,9,3,0
TXN012400,CUST0452,3545.83,investment,2023-04-09,18,1,4,2,0
TXN012401,CUST0452,1604.51,withdrawal,2024-09-10,8,0,9,3,0
TXN012402,CUST0452,6908.87,withdrawal,2024-08-22,8,0,8,3,1
TXN012403,CUST0452,283.5,transfer,2023-09-18,23,0,9,3,0
TXN012404,CUST0452,9264.09,bill_payment,2024-02-14,2,0,2,1,1
TXN012405,CUST0452,6299.19,investment,2023-12-20,22,0,12,4,1
TXN012406,CUST0452,536.28,withdrawal,2023-05-12,18,0,5,2,0
TXN012407,CUST0452,7012.71,bill_payment,2024-05-17,8,0,5,2,1
TXN012408,CUST0452,667.99,bill_payment,2024-07-07,6,1,7,3,0
TXN012409,CUST0453,8038.46,transfer,2023-06-22,10,0,6,2,1
TXN012410,CUST0453,1197.04,investment,2024-12-06,7,0,12,4,0
TXN012411,CUST0453,7955.24,deposit,2023-06-30,22,0,6,2,1
TXN012412,CUST0453,2800.58,withdrawal,2024-05-09,12,0,5,2,0
TXN012413,CUST0453,779.94,transfer,2023-03-04,5,1,3,1,0
TXN012414,CUST0453,6388.29,investment,2023-02-26,17,1,2,1,1
TXN012415,CUST0453,8080.07,deposit,2024-02-28,14,0,2,1,1
TXN012416,CUST0453,5267.54,deposit,2024-06-09,3,1,6,2,1
TXN012417,CUST0453,2247.36,transfer,2023-07-24,16,0,7,3,0
TXN012418,CUST0453,8622.27,bill_payment,2023-11-11,4,1,11,4,1
TXN012419,CUST0453,9063.04,withdrawal,2023-09-29,22,0,9,3,1
TXN012420,CUST0453,601.19,bill_payment,2024-01-02,7,0,1,1,0
TXN012421,CUST0453,5691.43,transfer,2024-03-17,11,1,3,1,1
TXN012422,CUST0453,3166.14,withdrawal,2024-08-17,0,1,8,3,0
TXN012423,CUST0453,7896.93,withdrawal,2024-05-19,15,1,5,2,1
TXN012424,CUST0453,1579.74,investment,2024-10-31,0,0,10,4,0
TXN012425,CUST0453,7086.92,transfer,2024-12-17,23,0,12,4,1
TXN012426,CUST0453,5385.32,investment,2024-08-12,2,0,8,3,1
TXN012427,CUST0453,1442.52,bill_payment,2023-03-13,2,0,3,1,0
TXN012428,CUST0453,4806.42,withdrawal,2024-10-27,5,1,10,4,0
TXN012429,CUST0453,7242.51,bill_payment,2024-12-20,12,0,12,4,1
TXN012430,CUST0453,3868.5,deposit,2024-05-15,22,0,5,2,0
TXN012431,CUST0453,8175.03,withdrawal,2024-05-01,1,0,5,2,1
TXN012432,CUST0453,7308.82,withdrawal,2023-06-04,2,1,6,2,1
TXN012433,CUST0453,4184.04,withdrawal,2023-02-08,3,0,2,1,0
TXN012434,CUST0453,2072.72,investment,2023-01-17,17,0,1,1,0
TXN012435,CUST0453,196.74,withdrawal,2023-07-31,18,0,7,3,0
TXN012436,CUST0453,7097.2,transfer,2023-03-30,20,0,3,1,1
TXN012437,CUST0453,2385.38,investment,2023-05-06,8,1,5,2,0
TXN012438,CUST0453,8013.69,transfer,2023-03-10,7,0,3,1,1
TXN012439,CUST0453,7070.96,deposit,2023-04-03,16,0,4,2,1
TXN012440,CUST0453,2305.52,withdrawal,2024-08-31,15,1,8,3,0
TXN012441,CUST0453,2311.31,deposit,2023-08-25,14,0,8,3,0
TXN012442,CUST0453,5414.23,investment,2023-05-27,15,1,5,2,1
TXN012443,CUST0453,4509.74,investment,2023-07-03,14,0,7,3,0
TXN012444,CUST0453,9145.8,withdrawal,2023-03-16,23,0,3,1,1
TXN012445,CUST0453,1415.64,transfer,2023-02-11,7,1,2,1,0
TXN012446,CUST0453,6709.1,bill_payment,2024-06-03,16,0,6,2,1
TXN012447,CUST0453,78.73,investment,2023-01-24,23,0,1,1,0
TXN012448,CUST0453,6170.05,bill_payment,2024-05-10,9,0,5,2,1
TXN012449,CUST0454,7373.96,bill_payment,2024-04-16,19,0,4,2,1
TXN012450,CUST0454,7831.54,investment,2024-04-18,4,0,4,2,1
TXN012451,CUST0454,8422.81,withdrawal,2024-01-18,18,0,1,1,1
TXN012452,CUST0454,1890.37,deposit,2024-09-24,16,0,9,3,0
TXN012453,CUST0454,9485.79,transfer,2023-11-27,7,0,11,4,1
TXN012454,CUST0454,6274.69,bill_payment,2023-05-06,8,1,5,2,1
TXN012455,CUST0454,6729.52,investment,2023-09-14,10,0,9,3,1
TXN012456,CUST0454,7953.55,deposit,2024-12-16,11,0,12,4,1
TXN012457,CUST0454,9455.07,transfer,2023-09-16,21,1,9,3,1
TXN012458,CUST0454,2609.38,withdrawal,2023-08-17,1,0,8,3,0
TXN012459,CUST0454,7179.62,transfer,2023-06-29,20,0,6,2,1
TXN012460,CUST0454,7930.71,transfer,2024-06-02,2,1,6,2,1
TXN012461,CUST0454,5254.6,investment,2023-01-10,4,0,1,1,1
TXN012462,CUST0454,4442.81,deposit,2024-10-10,0,0,10,4,0
TXN012463,CUST0454,2741.71,bill_payment,2024-06-19,10,0,6,2,0
TXN012464,CUST0455,6022.17,transfer,2023-03-24,20,0,3,1,1
TXN012465,CUST0455,2881.31,bill_payment,2024-09-01,12,1,9,3,0
TXN012466,CUST0455,5595.55,deposit,2024-12-15,14,1,12,4,1
TXN012467,CUST0455,8245.67,withdrawal,2024-11-27,10,0,11,4,1
TXN012468,CUST0455,8642.72,bill_payment,2023-09-14,15,0,9,3,1
TXN012469,CUST0455,9460.25,withdrawal,2023-12-05,17,0,12,4,1
TXN012470,CUST0455,7941.05,bill_payment,2023-05-02,17,0,5,2,1
TXN012471,CUST0455,1906.86,transfer,2023-08-19,8,1,8,3,0
TXN012472,CUST0455,806.14,investment,2024-04-27,22,1,4,2,0
TXN012473,CUST0455,8472.95,deposit,2023-04-25,21,0,4,2,1
TXN012474,CUST0455,1520.02,bill_payment,2023-05-02,19,0,5,2,0
TXN012475,CUST0455,8704.42,investment,2024-06-16,15,1,6,2,1
TXN012476,CUST0455,4219.85,transfer,2023-09-19,6,0,9,3,0
TXN012477,CUST0455,5602.37,bill_payment,2023-04-03,2,0,4,2,1
TXN012478,CUST0455,6782.01,transfer,2024-12-13,2,0,12,4,1
TXN012479,CUST0455,6162.66,transfer,2024-02-02,22,0,2,1,1
TXN012480,CUST0455,4940.02,deposit,2024-09-21,20,1,9,3,0
TXN012481,CUST0455,3418.52,transfer,2023-10-05,19,0,10,4,0
TXN012482,CUST0455,2893.09,bill_payment,2024-12-08,18,1,12,4,0
TXN012483,CUST0455,7498.97,withdrawal,2023-07-05,12,0,7,3,1
TXN012484,CUST0456,8502.95,deposit,2024-03-11,19,0,3,1,1
TXN012485,CUST0456,4793.13,deposit,2023-01-15,8,1,1,1,0
TXN012486,CUST0456,1647.84,transfer,2024-06-14,10,0,6,2,0
TXN012487,CUST0456,8584.81,transfer,2023-06-15,14,0,6,2,1
TXN012488,CUST0456,2187.92,investment,2023-05-03,12,0,5,2,0
TXN012489,CUST0456,8251.95,transfer,2024-10-28,15,0,10,4,1
TXN012490,CUST0456,254.46,investment,2023-07-23,16,1,7,3,0
TXN012491,CUST0456,1934.34,transfer,2024-05-05,17,1,5,2,0
TXN012492,CUST0456,5603.95,investment,2024-10-31,5,0,10,4,1
TXN012493,CUST0456,3300.92,withdrawal,2023-10-07,19,1,10,4,0
TXN012494,CUST0456,2364.85,deposit,2024-01-05,7,0,1,1,0
TXN012495,CUST0456,7430.74,bill_payment,2023-03-12,11,1,3,1,1
TXN012496,CUST0456,1342.5,withdrawal,2023-10-02,5,0,10,4,0
TXN012497,CUST0456,5673.92,bill_payment,2023-10-10,11,0,10,4,1
TXN012498,CUST0456,4190.15,deposit,2023-12-31,15,1,12,4,0
TXN012499,CUST0456,7922.59,investment,2024-07-18,21,0,7,3,1
TXN012500,CUST0456,4824.29,bill_payment,2024-05-23,5,0,5,2,0
TXN012501,CUST0456,2307.56,transfer,2023-02-24,18,0,2,1,0
TXN012502,CUST0456,5025.37,deposit,2024-05-24,17,0,5,2,1
TXN012503,CUST0456,1425.75,transfer,2024-11-26,3,0,11,4,0
TXN012504,CUST0456,4260.44,investment,2024-01-20,13,1,1,1,0
TXN012505,CUST0456,3600.16,transfer,2023-10-16,6,0,10,4,0
TXN012506,CUST0456,5214.32,withdrawal,2024-09-05,0,0,9,3,1
TXN012507,CUST0456,4874.56,transfer,2023-07-28,19,0,7,3,0
TXN012508,CUST0456,7414.37,transfer,2024-02-16,22,0,2,1,1
TXN012509,CUST0456,14.43,transfer,2023-09-30,12,1,9,3,0
TXN012510,CUST0456,5920.15,investment,2024-06-14,9,0,6,2,1
TXN012511,CUST0456,2175.55,transfer,2023-06-03,16,1,6,2,0
TXN012512,CUST0456,5822.9,bill_payment,2023-07-13,0,0,7,3,1
TXN012513,CUST0456,310.66,investment,2024-10-02,3,0,10,4,0
TXN012514,CUST0456,4898.63,investment,2024-10-25,3,0,10,4,0
TXN012515,CUST0456,5681.51,withdrawal,2024-10-28,23,0,10,4,1
TXN012516,CUST0456,9203.08,deposit,2023-07-13,1,0,7,3,1
TXN012517,CUST0456,8104.91,deposit,2024-12-12,13,0,12,4,1
TXN012518,CUST0456,4479.81,transfer,2024-10-04,5,0,10,4,0
TXN012519,CUST0456,5373.8,withdrawal,2024-11-12,21,0,11,4,1
TXN012520,CUST0456,7339.25,bill_payment,2023-05-07,2,1,5,2,1
TXN012521,CUST0456,707.97,bill_payment,2024-07-12,3,0,7,3,0
TXN012522,CUST0456,6775.36,bill_payment,2023-09-07,1,0,9,3,1
TXN012523,CUST0456,5930.36,bill_payment,2024-12-07,17,1,12,4,1
TXN012524,CUST0456,7453.42,transfer,2023-02-02,2,0,2,1,1
TXN012525,CUST0456,473.69,transfer,2024-06-08,20,1,6,2,0
TXN012526,CUST0456,2420.72,bill_payment,2024-05-20,1,0,5,2,0
TXN012527,CUST0456,5130.8,deposit,2023-08-30,16,0,8,3,1
TXN012528,CUST0456,4605.2,investment,2023-11-06,9,0,11,4,0
TXN012529,CUST0456,2244.84,bill_payment,2023-03-07,5,0,3,1,0
TXN012530,CUST0456,3552.75,transfer,2024-06-23,7,1,6,2,0
TXN012531,CUST0456,4082.21,bill_payment,2023-08-24,21,0,8,3,0
TXN012532,CUST0456,2238.44,withdrawal,2023-01-06,4,0,1,1,0
TXN012533,CUST0457,6579.6,investment,2024-05-24,3,0,5,2,1
TXN012534,CUST0457,1751.49,investment,2023-05-01,17,0,5,2,0
TXN012535,CUST0457,2486.29,deposit,2024-08-10,22,1,8,3,0
TXN012536,CUST0457,212.56,deposit,2023-11-27,14,0,11,4,0
TXN012537,CUST0457,186.24,investment,2023-03-29,20,0,3,1,0
TXN012538,CUST0457,2659.82,deposit,2024-06-17,20,0,6,2,0
TXN012539,CUST0457,6680.71,bill_payment,2024-08-11,22,1,8,3,1
TXN012540,CUST0457,1414.48,bill_payment,2023-12-07,6,0,12,4,0
TXN012541,CUST0457,2563.29,investment,2023-02-06,18,0,2,1,0
TXN012542,CUST0457,4045.72,bill_payment,2024-12-25,16,0,12,4,0
TXN012543,CUST0458,1982.8,transfer,2023-12-11,20,0,12,4,0
TXN012544,CUST0458,3255.29,transfer,2024-01-30,4,0,1,1,0
TXN012545,CUST0458,2594.34,transfer,2024-09-17,6,0,9,3,0
TXN012546,CUST0458,2490.47,withdrawal,2024-05-03,0,0,5,2,0
TXN012547,CUST0458,7287.95,withdrawal,2023-02-12,8,1,2,1,1
TXN012548,CUST0458,3817.63,deposit,2024-04-12,12,0,4,2,0
TXN012549,CUST0458,2851.41,withdrawal,2023-06-05,20,0,6,2,0
TXN012550,CUST0458,2482.04,transfer,2023-06-30,20,0,6,2,0
TXN012551,CUST0458,9089.22,deposit,2023-02-17,20,0,2,1,1
TXN012552,CUST0458,5933.81,deposit,2024-06-22,0,1,6,2,1
TXN012553,CUST0458,906.81,deposit,2023-01-04,18,0,1,1,0
TXN012554,CUST0458,525.1,withdrawal,2023-12-19,21,0,12,4,0
TXN012555,CUST0458,5358.47,deposit,2024-05-29,23,0,5,2,1
TXN012556,CUST0458,986.23,transfer,2024-11-03,12,1,11,4,0
TXN012557,CUST0458,8263.65,bill_payment,2023-12-23,20,1,12,4,1
TXN012558,CUST0458,453.83,bill_payment,2023-08-31,1,0,8,3,0
TXN012559,CUST0458,7674.21,transfer,2024-10-08,7,0,10,4,1
TXN012560,CUST0458,1959.41,bill_payment,2024-10-17,14,0,10,4,0
TXN012561,CUST0458,819.93,transfer,2024-12-21,7,1,12,4,0
TXN012562,CUST0458,8601.84,withdrawal,2024-01-18,11,0,1,1,1
TXN012563,CUST0458,7407.39,bill_payment,2023-09-27,4,0,9,3,1
TXN012564,CUST0458,8846.46,investment,2023-06-06,9,0,6,2,1
TXN012565,CUST0458,3876.19,bill_payment,2024-04-14,1,1,4,2,0
TXN012566,CUST0458,3075.66,bill_payment,2024-09-17,18,0,9,3,0
TXN012567,CUST0458,9498.27,investment,2023-01-02,2,0,1,1,1
TXN012568,CUST0458,3812.2,withdrawal,2024-10-23,19,0,10,4,0
TXN012569,CUST0458,5553.28,transfer,2023-08-20,11,1,8,3,1
TXN012570,CUST0458,974.79,transfer,2023-04-14,11,0,4,2,0
TXN012571,CUST0458,576.61,transfer,2024-09-29,9,1,9,3,0
TXN012572,CUST0458,8031.23,investment,2024-06-05,10,0,6,2,1
TXN012573,CUST0458,5525.25,deposit,2024-03-21,12,0,3,1,1
TXN012574,CUST0458,2715.7,transfer,2024-07-30,8,0,7,3,0
TXN012575,CUST0458,9061.45,transfer,2024-09-03,23,0,9,3,1
TXN012576,CUST0458,8246.82,investment,2024-12-18,14,0,12,4,1
TXN012577,CUST0458,4289.92,transfer,2024-01-05,2,0,1,1,0
TXN012578,CUST0458,2924.39,withdrawal,2023-06-14,1,0,6,2,0
TXN012579,CUST0458,1343.7,transfer,2023-03-25,19,1,3,1,0
TXN012580,CUST0458,263.3,transfer,2023-01-27,2,0,1,1,0
TXN012581,CUST0459,4310.22,bill_payment,2023-01-27,18,0,1,1,0
TXN012582,CUST0459,242.22,withdrawal,2023-10-04,4,0,10,4,0
TXN012583,CUST0459,1375.66,bill_payment,2023-04-22,5,1,4,2,0
TXN012584,CUST0459,3012.59,investment,2023-02-13,8,0,2,1,0
TXN012585,CUST0459,254.21,withdrawal,2023-06-28,4,0,6,2,0
TXN012586,CUST0459,6735.42,deposit,2023-11-01,17,0,11,4,1
TXN012587,CUST0459,4637.6,transfer,2024-10-31,23,0,10,4,0
TXN012588,CUST0459,2117.95,bill_payment,2024-06-08,3,1,6,2,0
TXN012589,CUST0459,9602.5,withdrawal,2024-11-16,4,1,11,4,1
TXN012590,CUST0459,7177.93,deposit,2023-08-01,14,0,8,3,1
TXN012591,CUST0459,4935.3,transfer,2023-08-20,20,1,8,3,0
TXN012592,CUST0459,7357.78,bill_payment,2023-08-06,16,1,8,3,1
TXN012593,CUST0459,2548.04,bill_payment,2024-03-31,15,1,3,1,0
TXN012594,CUST0459,3604.67,investment,2024-06-10,23,0,6,2,0
TXN012595,CUST0459,9078.08,transfer,2024-11-30,5,1,11,4,1
TXN012596,CUST0459,3194.67,investment,2023-11-25,7,1,11,4,0
TXN012597,CUST0459,6357.7,transfer,2023-11-23,19,0,11,4,1
TXN012598,CUST0459,1208.04,transfer,2024-08-07,8,0,8,3,0
TXN012599,CUST0459,2488.97,transfer,2023-04-18,1,0,4,2,0
TXN012600,CUST0459,5480.56,withdrawal,2023-10-23,4,0,10,4,1
