customer_id,recency,frequency,monetary,avg_amount,max_amount,n_types,n_weekends,n_large_txns,active_months,pca1,pca2,cluster
CUST0761,4,32,161595.23,5049.85,9597.41,5,6,15,11,0.6881973852519865,-0.156768132479129,0
CUST0762,3,22,98982.04,4499.18,8797.16,5,10,10,10,-0.1912651377632709,-1.136683422659509,0
CUST0763,41,25,111482.37,4459.29,9808.78,5,8,11,10,-0.3215256416610663,-0.9167628920165859,0
CUST0764,6,28,160828.4,5743.87,9958.43,5,9,20,10,0.9682095678126152,0.9985464422601746,0
CUST0765,24,26,124909.45,4804.21,9721.39,5,5,12,10,-0.29606867861581615,-0.47300486774342243,0
CUST0766,149,23,112548.44,4893.41,9950.57,5,6,11,12,-0.6899816465630569,0.17155388077233563,1
CUST0767,18,25,138915.28,5556.61,9562.56,5,4,17,12,0.4135459565035808,0.5859134379933768,0
CUST0768,40,7,26716.2,3816.6,8541.29,4,3,2,5,-3.928673440472397,-1.4495641325762925,1
CUST0769,2,43,219149.08,5096.49,9797.61,5,13,21,12,2.5555819097917682,0.08931699801117973,0
CUST0770,27,41,230215.41,5615.01,9867.69,5,13,24,11,2.4711682979344625,1.1092344049899532,0
CUST0771,83,19,127324.97,6701.31,9832.4,5,6,16,8,-0.6929070919545577,2.6759836192022552,1
CUST0772,2,50,259328.75,5186.58,9944.57,5,16,30,12,3.8247426622780973,0.5487959317014808,0
CUST0773,40,34,168028.51,4942.02,9783.34,5,8,19,12,1.1941341942785726,-0.035270755334693704,0
CUST0774,46,33,190741.5,5780.05,9555.74,5,9,19,11,1.2461250160216557,1.2341214724812617,0
CUST0775,24,7,31032.59,4433.23,9923.93,5,2,2,6,-3.094002839521124,-1.1987254338064286,1
CUST0776,2,45,267128.94,5936.2,9538.79,5,7,28,12,2.874040538785906,1.5701150803426853,0
CUST0777,22,7,33224.18,4746.31,9369.19,5,1,3,6,-3.074574725179319,-0.7459491739551355,1
CUST0778,113,11,63569.66,5779.06,9913.91,4,3,6,5,-3.5425626201812697,1.8047837575169685,1
CUST0779,138,6,29061.04,4843.51,9138.07,3,0,3,5,-5.138173573745669,0.9867370520032979,1
CUST0780,6,32,183225.78,5725.81,9666.46,5,8,17,11,1.156638600715823,0.8660647580852087,0
CUST0781,3,32,151271.23,4727.23,9887.73,5,10,14,11,0.8917666773069138,-0.6712389541869427,0
CUST0782,20,25,123990.31,4959.61,9568.19,5,7,12,11,0.05193164736213218,-0.35386417086713906,0
CUST0783,18,34,175888.03,5173.18,9896.46,5,13,21,11,1.7389661260363072,0.26720478946842013,0
CUST0784,47,8,34901.49,4362.69,8843.34,4,1,3,6,-3.7713524043208055,-0.6746366556248118,1
CUST0785,2,49,270827.4,5527.09,9912.32,5,14,30,11,3.536992129699547,1.1036652893610157,0
CUST0786,36,16,73517.86,4594.87,9150.45,5,4,9,10,-1.278882839842188,-0.8666387869278335,1
CUST0787,161,21,118139.29,5625.68,9798.66,5,4,13,10,-1.1405089842115403,1.433451730455786,1
CUST0788,32,38,180599.54,4752.62,9938.38,5,13,19,11,1.6797658982613213,-0.2834075798309357,0
CUST0789,49,5,17019.33,3403.87,5376.67,3,2,2,4,-4.984806286111334,-1.4614465123130065,1
CUST0790,76,10,41626.25,4162.62,6203.64,5,2,5,6,-3.033569851371489,-1.1638155379097104,1
CUST0791,45,48,227558.95,4740.81,9982.24,5,18,19,11,2.666599556008045,-0.17216101286258495,0
CUST0792,27,37,171026.67,4622.34,9906.1,5,8,17,12,1.2328676556840887,-0.6019251684964574,0
CUST0793,18,15,67223.76,4481.58,9529.42,5,5,7,7,-1.8429715433993994,-1.0232568275335125,1
CUST0794,2,50,236884.62,4737.69,9967.37,5,19,23,12,3.5017985222088828,-0.33904025708025537,0
CUST0795,71,19,76975.75,4051.36,9595.39,5,2,7,8,-2.0265269413394598,-1.3397301835266635,1
CUST0796,33,31,159456.35,5143.75,9657.63,5,6,15,10,0.32585571701147165,0.1880249647503779,0
CUST0797,29,12,37725.95,3143.83,8392.02,4,2,3,8,-3.1819654059141897,-2.546160565977244,1
CUST0798,8,30,138362.01,4612.07,9643.98,5,8,14,10,0.3580865383739829,-0.7537228436482315,0
CUST0799,14,27,146949.81,5442.59,9642.85,5,8,14,11,0.5310731428879092,0.3674089811470163,0
CUST0800,235,13,73568.88,5659.14,9596.67,5,6,8,7,-2.7014914054772916,1.8227567341618116,1
CUST0801,17,46,244484.46,5314.88,9955.49,5,15,26,11,3.038065532666352,0.7208170466252021,0
CUST0802,22,10,34812.59,3481.26,7806.78,4,2,3,7,-3.384988201346576,-2.0729023460946947,1
CUST0803,21,45,246870.74,5486.02,9835.11,5,11,25,12,2.7902854765336813,0.9113774042998468,0
CUST0804,31,28,146702.62,5239.38,9812.03,5,9,15,12,0.7878716351517472,0.15294286383948874,0
CUST0805,148,6,16214.83,2702.47,7067.5,4,2,1,5,-4.791145604514439,-2.398779164181478,1
CUST0806,70,14,37321.46,2665.82,6397.22,5,5,2,10,-2.209102213867807,-3.579976021581206,1
CUST0807,8,24,143434.65,5976.44,9972.4,5,6,16,10,0.2451797343016832,1.1848677546809578,0
CUST0808,9,13,44385.05,3414.23,7895.01,4,2,5,7,-3.0527085623414227,-2.1591375723191932,1
CUST0809,3,47,231757.32,4931.01,9607.01,5,13,22,12,2.804415598509193,-0.07865119617735405,0
CUST0810,50,34,139023.85,4088.94,9426.77,5,7,12,11,0.22150402256175325,-1.3488260693366005,0
CUST0811,33,43,191552.29,4454.7,9884.7,5,8,19,10,1.267676472581295,-0.5836272042698226,0
CUST0812,23,6,34909.57,5818.26,7934.45,2,3,4,5,-4.7266755689865105,2.1393143379687016,1
CUST0813,2,44,216688.76,4924.74,9409.97,5,14,18,11,2.2904732106317938,-0.19014232078034285,0
CUST0814,34,40,193985.64,4849.64,9975.07,5,6,20,11,1.2774738239647803,-0.050748190137386115,0
CUST0815,3,43,162801.49,3786.08,9874.4,5,11,13,11,1.2749342887019852,-1.9764390144719561,0
CUST0816,144,23,96446.17,4193.31,8743.19,5,11,8,9,-1.104549848031885,-0.7792561950427982,1
CUST0817,3,45,233355.0,5185.67,9649.43,5,14,22,12,2.8563778070790953,0.26777590606530144,0
CUST0818,51,17,83436.95,4908.06,8633.51,5,5,7,10,-1.2633888284455619,-0.40828830538485533,1
CUST0819,34,42,209788.23,4994.96,9953.21,5,11,20,12,2.067143872662529,0.09159228681048603,0
CUST0820,54,7,31765.34,4537.91,7885.07,3,0,4,7,-4.278474781343514,0.02277465493279517,1
CUST0821,5,32,140509.62,4390.93,9489.76,5,8,12,11,0.49838118766132494,-1.1898463800065768,0
CUST0822,15,50,250616.35,5012.33,9740.49,5,17,23,12,3.372018485716745,0.14353430604027806,0
CUST0823,8,40,223282.04,5582.05,9954.33,5,11,27,12,2.6682729203006756,0.9911819703579254,0
CUST0824,50,48,254642.14,5305.04,9608.35,5,14,27,12,3.1553352132888923,0.8868804232324277,0
CUST0825,66,8,33155.61,4144.45,8565.87,5,4,2,5,-3.2854111574626454,-1.3033412230437438,1
CUST0826,317,6,22454.2,3742.37,7693.95,3,4,2,6,-5.678641564757025,0.37417445747348627,1
CUST0827,38,30,161219.51,5373.98,9517.1,5,6,18,12,0.8340315389488432,0.5093750110447507,0
CUST0828,24,30,131075.39,4369.18,9554.18,5,11,12,11,0.5391466844760816,-1.144083631571534,0
CUST0829,1,45,229949.96,5110.0,9966.43,5,9,22,12,2.405432656727173,0.17202627384635827,0
CUST0830,15,29,126390.88,4358.31,9971.77,5,9,11,10,0.10852192585992053,-1.1796799518364605,0
CUST0831,17,16,80375.33,5023.46,9950.08,5,4,9,10,-1.1087128710068979,-0.37907834319938866,1
CUST0832,1,21,110721.66,5272.46,9403.48,5,6,11,11,-0.1875239378271486,-0.08364789546739812,0
CUST0833,70,18,89261.47,4958.97,9410.83,5,7,8,9,-1.2335288858930944,-0.1431666137119022,1
CUST0834,14,37,188104.34,5083.9,9933.57,5,13,19,12,1.9900804322920531,0.02296026665917439,0
CUST0835,15,33,141484.8,4287.42,9281.77,5,9,14,12,0.8632811338936034,-1.2747940051984856,0
CUST0836,11,28,126788.75,4528.17,9730.56,5,9,12,10,0.16980084813202137,-0.9383952686804229,0
CUST0837,38,15,69418.39,4627.89,9211.01,5,4,6,8,-1.8804016370990022,-0.7942111476680495,1
CUST0838,44,26,132998.64,5115.33,9773.79,5,5,11,11,-0.19690187315782814,-0.01379182397558391,0
CUST0839,15,11,49849.25,4531.75,7969.18,5,4,5,7,-2.265727762863456,-1.058638976466699,1
CUST0840,69,16,51619.24,3226.2,6944.99,4,3,2,9,-2.9468307863122845,-2.284969974685064,1
CUST0841,2,12,62054.54,5171.21,9658.58,5,5,4,8,-1.8333875645906779,-0.33817793678037444,1
CUST0842,60,29,142562.63,4915.95,9973.78,5,8,14,10,0.11938116430582559,-0.04204303792480524,0
CUST0843,89,13,64483.91,4960.3,8336.45,4,4,7,10,-2.368351383691665,0.29578687271560355,1
CUST0844,6,42,174703.11,4159.6,9898.83,5,6,18,12,1.3697968194176982,-1.305222052652998,0
CUST0845,24,23,102575.7,4459.81,9204.8,5,7,10,11,-0.3222339389242711,-1.1107400189740009,0
CUST0846,119,7,36290.62,5184.37,8509.86,4,0,3,6,-4.172825989512192,0.8474078571258474,1
CUST0847,21,13,66896.87,5145.91,9940.87,5,3,6,8,-1.9234348416568423,-0.1855443300366216,1
CUST0848,25,39,218209.34,5595.11,9884.43,5,9,25,12,2.231563980224913,1.042333881075488,0
CUST0849,41,17,59235.73,3484.45,9157.06,4,2,5,10,-2.439875058380743,-2.0379413628984353,1
CUST0850,12,30,124024.43,4134.15,9697.32,5,8,14,12,0.5727342923188392,-1.5246407491698997,0
CUST0851,17,20,95887.44,4794.37,9436.12,5,6,9,9,-0.9072240477400064,-0.6150852039346841,1
CUST0852,65,21,82076.06,3908.38,9944.01,5,6,7,9,-1.383707995577977,-1.6380555204506908,1
CUST0853,81,33,158180.59,4793.35,9626.35,5,12,15,10,0.6386470278698153,-0.053967617600408954,0
CUST0854,18,35,200939.68,5741.13,9702.16,5,9,23,12,1.9233486571984548,1.1093981638297774,0
CUST0855,5,44,208926.66,4748.33,9540.33,5,13,18,12,2.307294933719123,-0.4817790073888272,0
CUST0856,10,21,100862.63,4802.98,9503.94,5,8,10,9,-0.5768996121031293,-0.612633468224673,1
CUST0857,6,45,201012.5,4466.94,9529.65,5,15,17,12,2.3782585722007266,-0.9163070697641642,0
CUST0858,21,43,236778.53,5506.48,9934.86,5,6,23,12,2.1140206829417516,0.8839193784195054,0
CUST0859,10,16,65953.49,4122.09,7672.61,5,6,6,11,-1.0551380400057047,-1.828973964427149,1
CUST0860,79,36,187864.17,5218.45,9932.98,5,12,17,12,1.4431841835511885,0.5114142969182564,0
CUST0861,53,47,204603.33,4353.26,9945.55,5,16,22,12,2.602177540868779,-0.6524551978052727,0
CUST0862,18,45,234240.08,5205.34,9544.73,5,14,23,12,2.8476315295914802,0.4112328929816182,0
CUST0863,12,23,115250.0,5010.87,9645.0,5,6,11,10,-0.3499026562081622,-0.3114921014563107,1
CUST0864,77,11,44988.02,4089.82,9563.31,4,3,4,7,-3.367787224925779,-0.8977582047478636,1
CUST0865,42,41,179896.1,4387.71,9735.8,5,10,17,12,1.4990227799598443,-0.8343052046571628,0
CUST0866,27,36,183209.41,5089.15,9707.66,5,8,19,12,1.429779721032867,0.1190913883222248,0
CUST0867,8,47,242119.63,5151.48,9912.63,5,11,24,12,2.80495539325911,0.3415423795846184,0
CUST0868,65,7,32991.16,4713.02,8039.52,5,3,3,5,-3.29816686804408,-0.5027583318717364,1
CUST0869,8,24,117094.07,4878.92,9634.46,5,6,12,11,-0.057537322269247015,-0.5374976441429586,0
CUST0870,30,23,115383.45,5016.67,9766.91,5,7,10,11,-0.227958031761824,-0.29776378393152736,0
CUST0871,20,28,132565.59,4734.49,9717.7,5,5,12,11,0.011856573612873124,-0.6359049996263851,0
CUST0872,9,21,118943.4,5663.97,9455.82,5,6,13,9,-0.39027545162507055,0.6871615577528816,1
CUST0873,29,5,32808.61,6561.72,8139.76,4,0,5,5,-3.7729455129864107,2.324005231495619,1
CUST0874,10,21,106998.87,5095.18,9962.23,5,8,9,11,-0.21198510560666656,-0.3533358553673331,0
CUST0875,51,47,213112.99,4534.32,9808.03,5,8,20,12,1.869771581521397,-0.4238302777814963,0
CUST0876,25,17,96834.1,5696.12,9520.94,5,2,10,10,-1.0753005480082383,0.6485115752752838,1
CUST0877,49,29,132243.64,4560.13,8898.31,5,7,13,12,0.2979451325825825,-0.7495354394511871,0
CUST0878,78,28,134969.49,4820.34,9614.23,5,11,11,12,0.3905341510598403,-0.3108041182842694,0
CUST0879,10,18,93894.49,5216.36,9162.46,5,6,9,10,-0.7361523181879345,-0.14282196746027714,1
CUST0880,56,16,71607.46,4475.47,8744.92,5,6,7,10,-1.34169409662728,-0.9928956037590764,1
CUST0881,10,42,205767.49,4899.23,9976.24,5,12,18,11,1.9423382585479139,-0.1891468914471345,0
CUST0882,25,45,219199.47,4871.1,9887.63,5,11,23,12,2.4323989791567597,-0.01816233210145253,0
CUST0883,11,38,178133.5,4687.72,9910.86,5,11,18,11,1.5312397599796606,-0.5148678957356196,0
CUST0884,5,43,254956.27,5929.22,9875.37,5,9,27,12,2.8328017579068976,1.5144380914203615,0
CUST0885,52,11,65580.1,5961.83,9967.65,4,5,7,5,-2.983315911867052,1.7368757548865121,1
CUST0886,5,42,258443.63,6153.42,9608.63,5,10,30,12,3.100986572788546,1.9156001166484438,0
CUST0887,20,34,186276.67,5478.73,9857.35,5,10,19,12,1.6227017915777018,0.6068932599138068,0
CUST0888,41,46,230651.09,5014.15,9930.38,5,9,22,12,2.237406591251585,0.26529007009033084,0
CUST0889,16,38,187564.59,4935.91,9896.67,5,14,20,12,2.1424466255184034,-0.142627177824847,0
CUST0890,4,44,190492.71,4329.38,9703.21,5,14,17,12,2.192252908172017,-1.1286150147669096,0
CUST0891,54,35,197030.23,5629.44,9903.99,5,18,21,11,2.195691710303265,1.1024635220383874,0
CUST0892,31,25,118518.27,4740.73,9249.5,5,6,12,11,-0.14046296050306573,-0.5948078265172118,0
CUST0893,10,24,114646.2,4776.92,9910.66,5,7,13,11,0.05410614938861508,-0.6430092720335339,0
CUST0894,6,32,162131.22,5066.6,9796.39,5,9,16,12,1.182111689213239,-0.16406071215708304,0
CUST0895,13,30,156101.82,5203.39,9934.61,5,7,18,11,0.8177090443541521,0.18215990206399663,0
CUST0896,3,45,220587.05,4901.93,9826.03,5,9,24,12,2.436762723535561,-0.05514241333662705,0
CUST0897,18,36,169459.41,4707.21,9863.67,5,13,19,12,1.7914773739878507,-0.5010961594440266,0
CUST0898,69,10,67308.81,6730.88,9856.6,5,5,7,7,-2.0805574731669108,2.3107942765629095,1
CUST0899,62,15,77854.81,5190.32,9443.04,4,6,8,10,-1.8370617056884415,0.5015482193643064,1
CUST0900,2,7,35470.9,5067.27,7266.6,4,1,4,6,-3.4652086006893805,0.060726652707303264,1
CUST0901,42,32,157649.7,4926.55,9967.85,5,8,17,11,0.7560491327448192,-0.06696768596032479,0
CUST0902,14,45,239268.31,5317.07,9846.4,5,14,24,12,2.965814518710474,0.5817783239972562,0
CUST0903,1,44,194656.14,4424.0,9857.45,5,11,18,12,2.038630207167156,-0.9625246815284677,0
CUST0904,319,11,69383.12,6307.56,9502.67,4,2,7,7,-4.147722670072174,3.6000441093582296,1
CUST0905,38,16,94667.37,5916.71,9778.24,5,4,11,9,-1.1175173884145084,1.0964856198572153,1
CUST0906,20,38,168181.11,4425.82,9861.05,5,11,14,12,1.3522003847159223,-1.0232775869145547,0
CUST0907,18,25,128011.03,5120.44,9916.05,5,11,13,10,0.32366930530304505,-0.06920912706680643,0
CUST0908,14,28,140898.97,5032.11,8680.89,5,8,14,11,0.49338796413043917,-0.2019815734453421,0
CUST0909,37,13,99910.85,7685.45,9570.93,5,5,12,8,-1.074991369630062,3.5828148424540793,1
CUST0910,33,38,198672.0,5228.21,9773.69,5,9,21,11,1.5949706891385103,0.485398544291355,0
CUST0911,38,37,207284.7,5602.29,9790.28,5,17,25,12,2.728299815925584,1.065710818872185,0
CUST0912,23,24,124669.55,5194.56,9950.01,5,4,12,9,-0.5944514611485723,0.11585982612433547,1
CUST0913,2,49,217771.58,4444.32,9495.11,5,12,21,11,2.422412376204616,-0.7430120939577031,0
CUST0914,12,34,155885.28,4584.86,9641.98,5,6,15,11,0.6412574392501668,-0.7564006704267671,0
CUST0915,51,27,127622.46,4726.76,9632.27,5,7,14,11,0.08464726864124096,-0.4291566629854182,0
CUST0916,100,5,23802.85,4760.57,7687.53,3,3,2,3,-5.18234313108424,0.7244343716476376,1
CUST0917,33,11,63697.95,5790.72,9447.07,5,2,7,8,-2.045762764693213,0.7861748107725536,1
CUST0918,18,40,222273.38,5556.83,9917.57,5,12,24,12,2.5229395266591093,0.9119569554688278,0
CUST0919,36,47,231055.65,4916.08,9996.15,5,15,26,12,3.042031991792852,0.1990977266904957,0
CUST0920,5,17,88499.41,5205.85,9231.97,5,7,10,8,-0.9954366428045461,-0.050835637313744804,1
CUST0921,37,9,38344.46,4260.5,9080.47,4,1,4,7,-3.437022892296358,-0.8905449641040484,1
CUST0922,12,18,84056.03,4669.78,9845.36,5,3,10,9,-1.2332372146351644,-0.7861966910558903,1
CUST0923,7,16,92838.59,5802.41,9942.6,5,8,8,9,-0.812621835528354,0.6514092648586105,1
CUST0924,2,29,140937.21,4859.9,9967.02,5,7,16,11,0.6012889015690741,-0.43599265546337507,0
CUST0925,30,24,121852.53,5077.19,9139.74,5,7,13,9,-0.3375831310690101,0.006769479188293369,1
CUST0926,49,25,142770.03,5710.8,9744.43,5,4,15,12,0.1806203359985402,0.912847969377105,0
CUST0927,38,39,185145.07,4747.31,9543.69,5,9,19,12,1.5447120123312095,-0.2881852900359331,0
CUST0928,64,6,35885.06,5980.84,9022.82,4,2,4,4,-4.00467907460085,1.7563316073170807,1
CUST0929,188,6,34958.29,5826.38,9092.41,3,3,4,6,-4.772151238329225,2.564165784247858,1
CUST0930,20,33,175921.66,5330.96,9130.85,5,13,20,12,1.832015180696549,0.40371034703093006,0
CUST0931,2,38,194043.31,5106.4,9575.82,5,10,22,12,2.034974890405453,0.10572872293788191,0
CUST0932,20,38,185411.95,4879.26,9938.07,5,13,18,11,1.7209339961379841,-0.20039782284916444,0
CUST0933,119,21,106123.73,5053.51,9879.84,5,7,11,11,-0.7287447732100372,0.26443974910202545,1
CUST0934,10,26,124672.45,4795.09,9894.1,5,3,12,12,-0.04089324434246309,-0.6712316525442803,0
CUST0935,21,35,185254.61,5292.99,9662.83,5,5,18,12,1.1375523260910003,0.3509354597218364,0
CUST0936,7,49,227624.31,4645.39,9917.16,5,12,22,12,2.7143689182790367,-0.44993499276587406,0
CUST0937,10,25,115600.54,4624.02,9843.46,5,8,11,11,0.05094523219141733,-0.9171077121585358,0
CUST0938,5,27,144217.71,5341.4,9882.13,5,4,15,12,0.44260309091893096,0.16724176791031808,0
CUST0939,25,36,189022.75,5250.63,9399.11,5,12,21,11,1.7709811820809787,0.43969343044291376,0
CUST0940,260,10,43489.32,4348.93,9837.75,4,2,3,5,-4.798483291347709,0.5634636849530286,1
CUST0941,140,13,56634.77,4356.52,7517.79,5,2,6,5,-3.2655687495956194,-0.42890767906989924,1
CUST0942,9,43,174415.04,4056.16,9962.47,5,14,15,11,1.715775784711243,-1.5058340886947676,0
CUST0943,106,36,166655.84,4629.33,9604.65,5,9,17,11,0.6898299070329013,-0.10517334652623712,0
CUST0944,5,41,221553.19,5403.74,9996.41,5,12,21,11,2.2476432652431027,0.5937921834949809,0
CUST0945,7,23,131366.99,5711.61,9921.23,5,3,17,11,0.10020837497420126,0.7855251930447178,0
CUST0946,258,7,42101.98,6014.57,9321.11,5,0,5,5,-4.235358822387122,2.4299337266763925,1
CUST0947,51,20,99573.52,4978.68,8612.88,5,2,12,10,-1.0289233297225608,-0.11334428312762546,1
CUST0948,3,30,131455.13,4381.84,9745.13,5,10,14,10,0.49479781538340517,-1.1172413888204877,0
CUST0949,5,42,202042.26,4810.53,9891.1,5,17,18,12,2.5510368106418957,-0.4282162443241503,0
CUST0950,5,20,100195.89,5009.79,9653.76,5,9,11,7,-0.7895419223074209,-0.217014157276038,1
CUST0951,23,39,184567.59,4732.5,9972.48,5,14,16,12,1.8730040535351926,-0.5118486280679171,0
CUST0952,4,36,165737.63,4603.82,9868.39,5,14,17,11,1.6186371204371348,-0.7357406353763948,0
CUST0953,18,30,167605.44,5586.85,9662.21,5,9,19,10,0.9459042274383478,0.832441555773775,0
CUST0954,5,16,85266.82,5329.18,8779.41,5,2,8,9,-1.4073907180314942,0.014624913077144079,1
CUST0955,29,18,89997.99,4999.89,9849.03,5,3,8,8,-1.55117185532884,-0.23668313527501064,1
CUST0956,17,28,149104.07,5325.15,9874.22,5,8,12,10,0.2558559242628471,0.22407175751503294,0
CUST0957,10,15,87023.19,5801.55,9975.01,5,6,9,9,-1.0116291511475122,0.6979081057042451,1
CUST0958,68,18,91352.06,5075.11,9002.07,5,2,8,9,-1.6349885160687398,0.031863683419162424,1
CUST0959,19,27,112138.22,4153.27,8653.73,5,7,11,10,-0.2548009250526197,-1.4506323612078809,0
CUST0960,4,23,102052.22,4437.05,9436.2,5,4,9,10,-0.7277612043029221,-1.21200933639409,1
CUST0961,90,16,68334.81,4270.93,9559.17,5,2,5,10,-2.0089485747007547,-1.1291172126341553,1
CUST0962,38,10,47437.32,4743.73,9036.8,5,2,5,8,-2.4026867808749377,-0.6956133589876288,1
CUST0963,117,7,31019.8,4431.4,8723.21,3,3,3,6,-4.581058685979638,0.24131637023130595,1
CUST0964,6,23,116150.6,5050.03,9423.77,5,5,12,11,-0.15930051818607466,-0.31250853512465193,0
CUST0965,8,39,187484.35,4807.29,9815.84,5,11,21,12,2.0017252524018967,-0.3170092441351784,0
CUST0966,85,31,137477.27,4434.75,9798.52,5,8,13,11,0.11399520933556186,-0.6572654777066632,0
CUST0967,7,50,253420.78,5068.42,9822.66,5,9,22,12,2.681733283860566,0.189056108846192,0
CUST0968,2,32,157314.99,4916.09,8897.9,5,9,19,11,1.1533827113768056,-0.24746126489264475,0
CUST0969,24,50,273490.67,5469.81,9761.16,5,15,29,12,3.682513836839886,1.0578615167256706,0
CUST0970,29,41,216569.03,5282.17,9968.95,5,8,22,10,1.618936173129086,0.6627265456377954,0
CUST0971,28,31,138033.15,4452.68,9821.88,5,5,13,11,0.13990596052140872,-0.9351026114532743,0
CUST0972,5,35,162673.6,4647.82,9878.16,5,8,17,12,1.2262147882603793,-0.7039950746494723,0
CUST0973,48,41,196654.34,4796.45,9857.57,5,9,22,12,1.8106139917207522,-0.05174007192471253,0
CUST0974,19,39,156723.07,4018.54,9351.03,5,10,12,10,0.7209769427465565,-1.545735433086711,0
CUST0975,6,37,164691.8,4451.13,9856.62,5,14,15,11,1.5063447591264,-0.9976413805949712,0
CUST0976,20,24,128921.94,5371.75,9271.73,5,9,12,11,0.2561071423170155,0.20547064892870393,0
CUST0977,6,42,232235.28,5529.41,9646.24,5,21,24,12,3.4875589683737585,0.780304105741167,0
CUST0978,40,27,135612.7,5022.69,9998.39,5,5,12,11,-0.07750117290169828,-0.12645416909925725,0
CUST0979,45,31,165816.27,5348.91,9549.56,5,9,19,12,1.177010014590225,0.53868921854283,0
CUST0980,284,7,38509.96,5501.42,8058.83,4,1,3,6,-4.8612891967835825,2.1964917988437347,1
CUST0981,22,45,211152.1,4692.27,9998.7,5,9,20,12,2.0348554801246066,-0.37745439394011854,0
CUST0982,3,38,227631.09,5990.29,9984.6,5,8,24,12,2.252931875587335,1.449047069926214,0
CUST0983,16,23,115379.5,5016.5,9951.88,5,6,11,10,-0.3683781711093239,-0.2812852461282683,1
CUST0984,18,45,228539.86,5078.66,9619.56,5,19,25,12,3.3517002338411825,0.2657605460272847,0
CUST0985,6,16,67726.32,4232.9,9322.65,5,5,6,11,-1.1023430147975066,-1.6928561153569883,1
CUST0986,31,19,66748.32,3513.07,7997.29,5,8,6,9,-1.2925044220490842,-2.4316461778650114,1
CUST0987,39,21,101123.76,4815.42,9645.05,5,9,11,10,-0.39161499144474843,-0.46569068456438784,1
CUST0988,9,46,259071.61,5631.99,9641.53,5,17,27,12,3.606345562063872,1.098183902553604,0
CUST0989,2,35,176642.35,5046.92,9786.69,5,16,17,11,1.8726595995736042,-0.13313594619887933,0
CUST0990,47,24,114668.2,4777.84,9661.25,5,8,9,10,-0.45487558069595857,-0.5067252166143691,1
CUST0991,14,44,224591.35,5104.35,9993.58,5,13,23,12,2.679812867308156,0.2390154393436965,0
CUST0992,7,42,223464.86,5320.59,9042.27,5,14,24,12,2.804310530538952,0.5199985341798364,0
CUST0993,4,33,167214.91,5067.12,9552.0,5,6,15,11,0.7571874957106307,-0.12353412637451297,0
CUST0994,4,48,250137.81,5211.2,9911.42,5,16,27,12,3.519976087259639,0.4838887651616221,0
CUST0995,35,16,70360.63,4397.54,8989.13,4,6,7,8,-2.2002531634286155,-0.6522701133973797,1
CUST0996,41,11,59487.75,5407.98,8711.57,5,4,7,8,-1.968060464549825,0.2948187577764189,1
CUST0997,51,19,117092.34,6162.75,9735.96,5,6,12,11,-0.3312788786794887,1.4470943999613457,1
